"","subject","block","trial","rt","card1","card2","ch_card","unch_card","key1","key2","response_key","ch_key","unch_key","reward","reward_oneback","prob_ch","prob_unch","stay_card","stay_key","stay_unch","reoffer_ch_card","reoffer_unch_card","reoffer_ch_key","reoffer_unch_key","accuracy","delta_exp_value","number_inattention","instructions_mistakes","bonus","card_in_left","card_in_middle_left","card_in_middle_right","card_in_right","counterbalance_reward","counterbalance_stimuli","prob_reward_1","prob_reward_2","prob_reward_3","prob_reward_4","exclude_trial_omission","exclude_inattention"
"2197",12,"2",66,897,"blue","orange","orange","blue","middle_left","left","s","left","middle_left","0","1",0.274,0.523,0,0,1,1,1,0,1,0,0.249,0,8,0,"orange","blue","null","null",2,1,0.274,0.523,0.724,0.325,FALSE,FALSE
"2198",12,"2",67,523,"blue","orange","orange","blue","right","left","s","left","right","0","0",0.263,0.306,1,1,0,1,1,1,0,0,0.043,0,8,0,"orange","null","null","blue",2,1,0.263,0.537,0.725,0.306,FALSE,FALSE
"2199",12,"2",68,611,"blue","orange","orange","blue","left","middle_left","f","middle_left","left","1","0",0.524,0.272,1,0,0,1,1,1,0,1,0.252,0,8,0.005,"blue","orange","null","null",2,1,0.272,0.524,0.7,0.321,FALSE,FALSE
"2200",12,"2",69,509,"blue","orange","orange","blue","left","middle_left","f","middle_left","left","0","1",0.495,0.27,1,1,0,1,1,1,1,1,0.225,0,8,0,"blue","orange","null","null",2,1,0.27,0.495,0.686,0.358,FALSE,FALSE
"2201",12,"2",70,522,"blue","orange","blue","orange","middle_left","middle_right","f","middle_left","middle_right","1","0",0.486,0.678,0,1,0,1,1,1,0,0,0.192,0,8,0.005,"null","blue","orange","null",2,1,0.218,0.486,0.678,0.406,FALSE,FALSE
"2202",12,"2",71,555,"blue","orange","blue","orange","left","right","s","left","right","0","1",0.249,0.399,1,0,0,1,1,0,0,0,0.15,0,8,0,"blue","null","null","orange",2,1,0.249,0.518,0.674,0.399,FALSE,FALSE
"2203",12,"2",72,699,"blue","orange","blue","orange","right","middle_right","k","right","middle_right","1","0",0.382,0.658,1,0,1,1,1,0,1,0,0.276,0,8,0.005,"null","null","orange","blue",2,1,0.25,0.509,0.658,0.382,FALSE,FALSE
"2204",12,"2",73,689,"blue","orange","blue","orange","left","middle_left","s","left","middle_left","0","1",0.253,0.509,1,0,0,1,1,0,0,0,0.256,0,8,0,"blue","orange","null","null",2,1,0.253,0.509,0.666,0.401,FALSE,FALSE
"2205",12,"2",74,551,"blue","orange","blue","orange","right","left","k","right","left","0","0",0.419,0.272,1,0,0,1,1,1,0,1,0.147,0,8,0,"orange","null","null","blue",2,1,0.272,0.502,0.679,0.419,FALSE,FALSE
"2206",12,"2",75,481,"blue","orange","blue","orange","middle_right","middle_left","h","middle_right","middle_left","1","0",0.696,0.496,1,0,0,1,1,0,0,1,0.2,0,8,0.005,"null","orange","blue","null",2,1,0.295,0.496,0.696,0.419,FALSE,FALSE
"2207",12,"2",76,654,"blue","orange","orange","blue","middle_right","right","k","right","middle_right","0","1",0.405,0.669,0,0,0,1,1,1,0,0,0.264,0,8,0,"null","null","blue","orange",2,1,0.292,0.523,0.669,0.405,FALSE,FALSE
"2208",12,"2",77,599,"blue","orange","orange","blue","middle_right","left","s","left","middle_right","0","0",0.322,0.662,1,0,0,1,1,0,1,0,0.34,0,8,0,"orange","null","blue","null",2,1,0.322,0.516,0.662,0.414,FALSE,FALSE
"2209",12,"2",78,568,"blue","orange","blue","orange","right","middle_right","k","right","middle_right","1","0",0.418,0.706,0,0,0,1,1,0,1,0,0.288,0,8,0.005,"null","null","orange","blue",2,1,0.288,0.483,0.706,0.418,FALSE,FALSE
"2210",12,"2",79,779,"blue","orange","blue","orange","middle_left","left","f","middle_left","left","1","1",0.498,0.288,1,0,0,1,1,0,0,1,0.21,0,8,0.005,"orange","blue","null","null",2,1,0.288,0.498,0.728,0.413,FALSE,FALSE
"2211",12,"2",80,507,"blue","orange","orange","blue","left","right","k","right","left","1","1",0.427,0.29,0,0,0,1,1,0,1,1,0.137,0,8,0.005,"blue","null","null","orange",2,1,0.29,0.523,0.729,0.427,FALSE,FALSE
"2212",12,"2",81,493,"blue","orange","blue","orange","middle_right","left","h","middle_right","left","1","1",0.718,0.277,0,0,0,1,1,0,1,1,0.441,0,8,0.005,"orange","null","blue","null",2,1,0.277,0.593,0.718,0.419,FALSE,FALSE
"2213",12,"2",82,600,"blue","orange","orange","blue","left","middle_right","h","middle_right","left","0","1",0.74,0.28,0,1,0,1,1,1,1,1,0.46,0,8,0,"blue","null","orange","null",2,1,0.28,0.596,0.74,0.404,FALSE,FALSE
"2214",12,"2",83,489,"blue","orange","blue","orange","middle_right","left","h","middle_right","left","0","0",0.74,0.274,0,1,0,1,1,1,1,1,0.466,0,8,0,"orange","null","blue","null",2,1,0.274,0.633,0.74,0.381,FALSE,FALSE
"2215",12,"2",84,523,"blue","orange","blue","orange","middle_right","middle_left","h","middle_right","middle_left","0","0",0.733,0.641,1,1,0,1,1,1,0,1,0.092,0,8,0,"null","orange","blue","null",2,1,0.265,0.641,0.733,0.366,FALSE,FALSE
"2216",12,"2",85,615,"blue","orange","orange","blue","middle_left","middle_right","h","middle_right","middle_left","0","0",0.725,0.646,0,1,0,1,1,1,1,1,0.079,0,8,0,"null","blue","orange","null",2,1,0.247,0.646,0.725,0.346,FALSE,FALSE
"2217",12,"2",86,460,"blue","orange","blue","orange","middle_right","left","h","middle_right","left","1","0",0.752,0.222,0,1,0,1,1,1,0,1,0.53,0,8,0.005,"orange","null","blue","null",2,1,0.222,0.623,0.752,0.362,FALSE,FALSE
"2218",12,"2",87,749,"blue","orange","blue","orange","middle_right","middle_left","h","middle_right","middle_left","1","1",0.767,0.59,1,1,0,1,1,1,0,1,0.177,0,8,0.005,"null","orange","blue","null",2,1,0.197,0.59,0.767,0.348,FALSE,FALSE
"2219",12,"2",88,927,"blue","orange","orange","blue","middle_right","left","s","left","middle_right","0","1",0.216,0.779,0,0,0,1,1,1,0,0,0.563,0,8,0,"orange","null","blue","null",2,1,0.216,0.612,0.779,0.356,FALSE,FALSE
"2220",12,"2",89,585,"blue","orange","orange","blue","middle_right","left","s","left","middle_right","1","0",0.246,0.763,1,1,0,1,1,1,1,0,0.517,0,8,0.005,"orange","null","blue","null",2,1,0.246,0.586,0.763,0.379,FALSE,FALSE
"2221",12,"2",90,714,"blue","orange","blue","orange","right","left","k","right","left","1","1",0.372,0.257,0,0,0,1,1,1,0,1,0.115,0,8,0.005,"orange","null","null","blue",2,1,0.257,0.614,0.755,0.372,FALSE,FALSE
"2222",12,"2",91,1047,"blue","orange","blue","orange","middle_right","middle_left","h","middle_right","middle_left","1","1",0.745,0.617,1,0,0,1,1,0,0,1,0.128,0,8,0.005,"null","orange","blue","null",2,1,0.247,0.617,0.745,0.366,FALSE,FALSE
"2223",12,"2",92,477,"blue","orange","blue","orange","middle_right","middle_left","h","middle_right","middle_left","0","1",0.774,0.639,1,1,0,1,1,1,1,1,0.135,0,8,0,"null","orange","blue","null",2,1,0.254,0.639,0.774,0.375,FALSE,FALSE
"2224",12,"2",93,581,"blue","orange","orange","blue","right","left","s","left","right","0","0",0.243,0.393,0,0,0,1,1,0,0,0,0.15,0,8,0,"orange","null","null","blue",2,1,0.243,0.639,0.764,0.393,FALSE,FALSE
"2225",12,"2",94,493,"blue","orange","blue","orange","right","left","k","right","left","1","0",0.419,0.259,0,0,1,1,1,1,1,1,0.16,0,8,0.005,"orange","null","null","blue",2,1,0.259,0.63,0.796,0.419,FALSE,FALSE
"2226",12,"2",95,882,"blue","orange","blue","orange","left","middle_left","s","left","middle_left","0","1",0.262,0.647,1,0,1,1,1,0,1,0,0.385,0,8,0,"blue","orange","null","null",2,1,0.262,0.647,0.798,0.385,FALSE,FALSE
"2227",12,"2",96,582,"blue","orange","orange","blue","middle_left","middle_right","h","middle_right","middle_left","1","0",0.794,0.675,0,0,0,1,1,0,1,1,0.119,0,8,0.005,"null","blue","orange","null",2,1,0.274,0.675,0.794,0.369,FALSE,FALSE
"2228",12,"2",97,701,"blue","orange","orange","blue","left","right","k","right","left","1","1",0.36,0.234,1,0,0,1,1,0,0,1,0.126,0,8,0.005,"blue","null","null","orange",2,1,0.234,0.697,0.792,0.36,FALSE,FALSE
"2229",12,"2",98,777,"blue","orange","blue","orange","left","middle_left","s","left","middle_left","0","1",0.225,0.706,0,0,1,1,1,0,1,0,0.481,0,8,0,"blue","orange","null","null",2,1,0.225,0.706,0.775,0.334,FALSE,FALSE
"2230",12,"2",99,764,"blue","orange","blue","orange","middle_right","right","h","middle_right","right","1","0",0.786,0.312,1,0,0,1,1,0,0,1,0.474,0,8,0.005,"null","null","blue","orange",2,1,0.216,0.729,0.786,0.312,FALSE,FALSE
"2231",12,"2",100,641,"blue","orange","blue","orange","middle_left","left","f","middle_left","left","1","1",0.757,0.236,1,0,0,1,1,0,0,1,0.521,0,8,0.005,"orange","blue","null","null",2,1,0.236,0.757,0.8,0.321,FALSE,FALSE
"2232",12,"3",101,679,"blue","orange","orange","blue","middle_right","right","k","right","middle_right","0","1",0.313,0.796,0,0,0,1,1,0,0,0,0.483,0,8,0,"null","null","blue","orange",2,1,0.229,0.751,0.796,0.313,FALSE,FALSE
"2233",12,"3",102,463,"blue","orange","blue","orange","middle_right","left","h","middle_right","left","1","0",0.793,0.236,0,0,1,1,1,0,1,1,0.557,0,8,0.005,"orange","null","blue","null",2,1,0.236,0.762,0.793,0.332,FALSE,FALSE
"2234",12,"3",103,569,"blue","orange","blue","orange","left","middle_left","s","left","middle_left","0","1",0.233,0.775,1,0,1,1,1,0,1,0,0.542,0,8,0,"blue","orange","null","null",2,1,0.233,0.775,0.731,0.365,FALSE,FALSE
"2235",12,"3",104,940,"blue","orange","blue","orange","middle_right","left","h","middle_right","left","1","0",0.724,0.2,1,0,0,1,1,1,0,1,0.524,0,8,0.005,"orange","null","blue","null",2,1,0.2,0.783,0.724,0.373,FALSE,FALSE
"2236",12,"3",105,701,"blue","orange","blue","orange","right","middle_left","k","right","middle_left","0","1",0.373,0.784,1,0,0,1,1,0,0,0,0.411,0,8,0,"null","orange","null","blue",2,1,0.198,0.784,0.733,0.373,FALSE,FALSE
"2237",12,"3",106,1063,"blue","orange","blue","orange","left","middle_right","s","left","middle_right","1","0",0.212,0.745,1,0,0,1,1,0,0,0,0.533,0,8,0.005,"blue","null","orange","null",2,1,0.212,0.774,0.745,0.37,FALSE,FALSE
"2238",12,"3",107,554,"blue","orange","orange","blue","left","right","k","right","left","0","1",0.351,0.232,0,0,0,1,1,1,0,1,0.119,0,8,0,"blue","null","null","orange",2,1,0.232,0.764,0.777,0.351,FALSE,FALSE
"2239",12,"3",108,822,"blue","orange","orange","blue","middle_left","left","s","left","middle_left","0","0",0.227,0.735,1,0,1,1,1,0,1,0,0.508,0,8,0,"orange","blue","null","null",2,1,0.227,0.735,0.761,0.364,FALSE,FALSE
"2240",12,"3",109,985,"blue","orange","blue","orange","left","right","s","left","right","0","0",0.233,0.386,0,1,0,1,1,1,0,0,0.153,0,8,0,"blue","null","null","orange",2,1,0.233,0.771,0.773,0.386,FALSE,FALSE
"2241",12,"3",110,1002,"blue","orange","blue","orange","middle_right","middle_left","h","middle_right","middle_left","1","0",0.759,0.728,1,0,0,1,1,0,0,1,0.031,0,8,0.005,"null","orange","blue","null",2,1,0.24,0.728,0.759,0.4,FALSE,FALSE
"2242",12,"3",111,433,"blue","orange","blue","orange","middle_right","middle_left","h","middle_right","middle_left","1","1",0.754,0.726,1,1,0,1,1,1,1,1,0.028,0,8,0.005,"null","orange","blue","null",2,1,0.22,0.726,0.754,0.374,FALSE,FALSE
"2243",12,"3",112,566,"blue","orange","orange","blue","right","middle_right","h","middle_right","right","1","1",0.731,0.4,0,1,0,1,1,1,0,1,0.331,0,8,0.005,"null","null","orange","blue",2,1,0.232,0.683,0.731,0.4,FALSE,FALSE
"2244",12,"3",113,538,"blue","orange","blue","orange","right","left","k","right","left","1","1",0.422,0.24,0,0,1,1,1,0,1,1,0.182,0,8,0.005,"orange","null","null","blue",2,1,0.24,0.673,0.751,0.422,FALSE,FALSE
"2245",12,"3",114,957,"blue","orange","orange","blue","right","middle_left","f","middle_left","right","1","1",0.672,0.425,0,0,0,1,1,1,0,1,0.247,0,8,0.005,"null","orange","null","blue",2,1,0.224,0.672,0.782,0.425,FALSE,FALSE
"2246",12,"3",115,582,"blue","orange","blue","orange","middle_right","left","h","middle_right","left","1","1",0.8,0.212,0,0,0,1,1,0,0,1,0.588,0,8,0.005,"orange","null","blue","null",2,1,0.212,0.68,0.8,0.404,FALSE,FALSE
"2247",12,"3",116,556,"blue","orange","blue","orange","right","left","k","right","left","0","1",0.428,0.182,1,0,0,1,1,0,1,1,0.246,0,8,0,"orange","null","null","blue",2,1,0.182,0.683,0.759,0.428,FALSE,FALSE
"2248",12,"3",117,623,"blue","orange","orange","blue","right","left","s","left","right","0","0",0.192,0.421,0,0,1,1,1,1,1,0,0.229,0,8,0,"orange","null","null","blue",2,1,0.192,0.683,0.765,0.421,FALSE,FALSE
"2249",12,"3",118,479,"blue","orange","orange","blue","right","left","s","left","right","0","0",0.186,0.449,1,1,0,1,1,1,1,0,0.263,0,8,0,"orange","null","null","blue",2,1,0.186,0.684,0.734,0.449,FALSE,FALSE
"2250",12,"3",119,533,"blue","orange","blue","orange","left","right","s","left","right","0","0",0.212,0.501,0,1,0,1,1,1,1,0,0.289,0,8,0,"blue","null","null","orange",2,1,0.212,0.659,0.713,0.501,FALSE,FALSE
"2251",12,"3",120,509,"blue","orange","orange","blue","middle_right","right","k","right","middle_right","0","0",0.489,0.726,0,0,1,1,1,0,1,0,0.237,0,8,0,"null","null","blue","orange",2,1,0.214,0.679,0.726,0.489,FALSE,FALSE
"2252",12,"3",121,776,"blue","orange","blue","orange","middle_left","right","f","middle_left","right","1","0",0.678,0.501,0,0,0,1,1,1,0,1,0.177,0,8,0.005,"null","blue","null","orange",2,1,0.258,0.678,0.7,0.501,FALSE,FALSE
"2253",12,"3",122,628,"blue","orange","blue","orange","left","right","s","left","right","0","1",0.273,0.477,1,0,0,1,1,0,1,0,0.204,0,8,0,"blue","null","null","orange",2,1,0.273,0.651,0.699,0.477,FALSE,FALSE
"2254",12,"3",123,507,"blue","orange","blue","orange","middle_left","left","f","middle_left","left","1","0",0.636,0.242,1,0,0,1,1,1,0,1,0.394,0,8,0.005,"orange","blue","null","null",2,1,0.242,0.636,0.744,0.502,FALSE,FALSE
"2255",12,"3",124,627,"blue","orange","orange","blue","right","middle_right","h","middle_right","right","1","1",0.762,0.479,0,0,0,1,1,0,0,1,0.283,0,8,0.005,"null","null","orange","blue",2,1,0.216,0.628,0.762,0.479,FALSE,FALSE
"2256",12,"3",125,1032,"blue","orange","blue","orange","middle_left","middle_right","f","middle_left","middle_right","0","1",0.635,0.759,0,0,0,1,1,1,0,0,0.124,0,8,0,"null","blue","orange","null",2,1,0.242,0.635,0.759,0.475,FALSE,FALSE
"2257",12,"3",126,537,"blue","orange","blue","orange","left","middle_left","s","left","middle_left","0","0",0.251,0.587,1,0,0,1,1,1,0,0,0.336,0,8,0,"blue","orange","null","null",2,1,0.251,0.587,0.729,0.478,FALSE,FALSE
"2258",12,"3",127,792,"blue","orange","blue","orange","middle_left","right","f","middle_left","right","0","0",0.57,0.464,1,0,1,1,1,0,1,1,0.106,0,8,0,"null","blue","null","orange",2,1,0.232,0.57,0.777,0.464,FALSE,FALSE
"2259",12,"3",128,688,"blue","orange","orange","blue","right","middle_right","h","middle_right","right","1","0",0.789,0.451,0,0,0,1,1,0,1,1,0.338,0,8,0.005,"null","null","orange","blue",2,1,0.225,0.536,0.789,0.451,FALSE,FALSE
"2260",12,"3",129,584,"blue","orange","orange","blue","middle_right","right","k","right","middle_right","0","1",0.471,0.783,1,0,1,1,1,1,1,0,0.312,0,8,0,"null","null","blue","orange",2,1,0.258,0.514,0.783,0.471,FALSE,FALSE
"2261",12,"3",130,416,"blue","orange","orange","blue","middle_left","middle_right","h","middle_right","middle_left","1","0",0.789,0.498,1,0,1,1,1,0,1,1,0.291,0,8,0.005,"null","blue","orange","null",2,1,0.255,0.498,0.789,0.462,FALSE,FALSE
"2262",12,"3",131,553,"blue","orange","orange","blue","middle_right","right","k","right","middle_right","0","1",0.5,0.773,1,0,0,1,1,1,0,0,0.273,0,8,0,"null","null","blue","orange",2,1,0.249,0.546,0.773,0.5,FALSE,FALSE
"2263",12,"3",132,747,"blue","orange","orange","blue","right","left","s","left","right","1","0",0.244,0.481,1,0,0,1,1,1,0,0,0.237,0,8,0.005,"orange","null","null","blue",2,1,0.244,0.585,0.772,0.481,FALSE,FALSE
"2264",12,"3",133,583,"blue","orange","orange","blue","left","right","k","right","left","0","1",0.502,0.252,1,0,1,1,1,1,1,1,0.25,0,8,0,"blue","null","null","orange",2,1,0.252,0.577,0.759,0.502,FALSE,FALSE
"2265",12,"3",134,627,"blue","orange","blue","orange","middle_right","left","h","middle_right","left","1","0",0.781,0.264,0,0,0,1,1,0,1,1,0.517,0,8,0.005,"orange","null","blue","null",2,1,0.264,0.598,0.781,0.504,FALSE,FALSE
"2266",12,"3",135,687,"blue","orange","blue","orange","middle_left","right","f","middle_left","right","1","1",0.595,0.516,1,0,0,1,1,0,0,1,0.079,0,8,0.005,"null","blue","null","orange",2,1,0.273,0.595,0.804,0.516,FALSE,FALSE
"2267",12,"3",136,507,"blue","orange","blue","orange","right","left","k","right","left","1","1",0.513,0.264,1,0,1,1,1,0,1,1,0.249,0,8,0.005,"orange","null","null","blue",2,1,0.264,0.594,0.795,0.513,FALSE,FALSE
"2268",12,"3",137,568,"blue","orange","orange","blue","left","right","k","right","left","1","1",0.526,0.235,0,1,0,1,1,1,1,1,0.291,0,8,0.005,"blue","null","null","orange",2,1,0.235,0.6,0.798,0.526,FALSE,FALSE
"2269",12,"3",138,444,"blue","orange","orange","blue","middle_left","right","k","right","middle_left","1","1",0.558,0.571,1,1,0,1,1,1,0,0,0.0129999999999999,0,8,0.005,"null","blue","null","orange",2,1,0.23,0.571,0.772,0.558,FALSE,FALSE
"2270",12,"3",139,689,"blue","orange","blue","orange","right","middle_right","k","right","middle_right","0","1",0.554,0.789,0,1,0,1,1,1,0,0,0.235,0,8,0,"null","null","orange","blue",2,1,0.23,0.581,0.789,0.554,FALSE,FALSE
"2271",12,"3",140,431,"blue","orange","blue","orange","right","middle_left","k","right","middle_left","1","0",0.572,0.573,1,1,0,1,1,1,0,0,0.001,0,8,0.005,"null","orange","null","blue",2,1,0.239,0.573,0.807,0.572,FALSE,FALSE
"2272",12,"3",141,853,"blue","orange","orange","blue","right","middle_left","f","middle_left","right","0","1",0.57,0.592,0,0,1,1,1,1,1,0,0.022,0,8,0,"null","orange","null","blue",2,1,0.223,0.57,0.833,0.592,FALSE,FALSE
"2273",12,"3",142,415,"blue","orange","blue","orange","middle_left","left","f","middle_left","left","0","0",0.548,0.225,0,1,0,1,1,1,0,1,0.323,0,8,0,"orange","blue","null","null",2,1,0.225,0.548,0.843,0.533,FALSE,FALSE
"2274",12,"3",143,1181,"blue","orange","blue","orange","middle_right","left","h","middle_right","left","0","0",0.85,0.229,1,0,0,1,1,0,1,1,0.621,0,8,0,"orange","null","blue","null",2,1,0.229,0.532,0.85,0.53,FALSE,FALSE
"2275",12,"3",144,644,"blue","orange","blue","orange","middle_left","left","f","middle_left","left","1","0",0.487,0.269,1,0,0,1,1,0,1,1,0.218,0,8,0.005,"orange","blue","null","null",2,1,0.269,0.487,0.827,0.522,FALSE,FALSE
"2276",12,"3",145,886,"blue","orange","orange","blue","middle_right","left","s","left","middle_right","0","1",0.267,0.815,0,0,1,1,1,0,1,0,0.548,0,8,0,"orange","null","blue","null",2,1,0.267,0.474,0.815,0.527,FALSE,FALSE
"2277",12,"3",146,565,"blue","orange","orange","blue","right","middle_right","h","middle_right","right","1","0",0.817,0.519,1,0,1,1,1,0,1,1,0.298,0,8,0.005,"null","null","orange","blue",2,1,0.26,0.47,0.817,0.519,FALSE,FALSE
"2278",12,"3",147,777,"blue","orange","blue","orange","right","middle_left","k","right","middle_left","1","1",0.482,0.498,0,0,1,1,1,0,1,0,0.016,0,8,0.005,"null","orange","null","blue",2,1,0.206,0.498,0.793,0.482,FALSE,FALSE
"2279",12,"3",148,583,"blue","orange","orange","blue","middle_right","right","k","right","middle_right","1","1",0.479,0.787,0,1,0,1,1,1,0,0,0.308,0,8,0.005,"null","null","blue","orange",2,1,0.202,0.483,0.787,0.479,FALSE,FALSE
"2280",12,"3",149,688,"blue","orange","blue","orange","middle_left","middle_right","f","middle_left","middle_right","0","1",0.486,0.784,0,0,0,1,1,0,1,0,0.298,0,8,0,"null","blue","orange","null",2,1,0.209,0.486,0.784,0.452,FALSE,FALSE
"2281",12,"3",150,624,"blue","orange","orange","blue","right","middle_right","h","middle_right","right","1","0",0.784,0.452,0,0,1,1,1,0,1,1,0.332,0,8,0.005,"null","null","orange","blue",2,1,0.189,0.48,0.784,0.452,FALSE,FALSE
"2282",12,"4",151,888,"blue","orange","blue","orange","middle_right","right","h","middle_right","right","1","1",0.794,0.456,0,1,0,1,1,1,1,1,0.338,0,8,0.005,"null","null","blue","orange",2,1,0.199,0.469,0.794,0.456,FALSE,FALSE
"2283",12,"4",152,822,"blue","orange","blue","orange","middle_left","middle_right","f","middle_left","middle_right","0","1",0.466,0.766,1,0,0,1,1,1,0,0,0.3,0,8,0,"null","blue","orange","null",2,1,0.194,0.466,0.766,0.458,FALSE,FALSE
"2284",12,"4",153,641,"blue","orange","blue","orange","middle_right","right","h","middle_right","right","1","0",0.779,0.474,1,0,1,1,1,0,1,1,0.305,0,8,0.005,"null","null","blue","orange",2,1,0.193,0.497,0.779,0.474,FALSE,FALSE
"2285",12,"4",154,687,"blue","orange","blue","orange","right","middle_right","k","right","middle_right","0","1",0.425,0.776,1,0,1,1,1,1,1,0,0.351,0,8,0,"null","null","orange","blue",2,1,0.188,0.485,0.776,0.425,FALSE,FALSE
"2286",12,"4",155,761,"blue","orange","blue","orange","right","left","k","right","left","1","0",0.408,0.199,1,1,0,1,1,1,0,1,0.209,0,8,0.005,"orange","null","null","blue",2,1,0.199,0.506,0.794,0.408,FALSE,FALSE
"2287",12,"4",156,896,"blue","orange","orange","blue","middle_right","right","k","right","middle_right","0","1",0.405,0.775,0,1,0,1,1,1,0,0,0.37,0,8,0,"null","null","blue","orange",2,1,0.194,0.507,0.775,0.405,FALSE,FALSE
"2288",12,"4",157,553,"blue","orange","orange","blue","middle_left","left","s","left","middle_left","0","0",0.202,0.533,1,0,0,1,1,0,0,0,0.331,0,8,0,"orange","blue","null","null",2,1,0.202,0.533,0.801,0.416,FALSE,FALSE
"2289",12,"4",158,895,"blue","orange","blue","orange","middle_right","right","h","middle_right","right","0","0",0.821,0.4,0,0,0,1,1,0,0,1,0.421,0,8,0,"null","null","blue","orange",2,1,0.162,0.524,0.821,0.4,FALSE,FALSE
"2290",12,"4",159,522,"blue","orange","blue","orange","left","right","s","left","right","0","0",0.164,0.356,1,0,0,1,1,0,1,0,0.192,0,8,0,"blue","null","null","orange",2,1,0.164,0.542,0.843,0.356,FALSE,FALSE
"2291",12,"4",160,491,"blue","orange","blue","orange","left","right","s","left","right","0","0",0.156,0.33,1,1,0,1,1,1,1,0,0.174,0,8,0,"blue","null","null","orange",2,1,0.156,0.547,0.826,0.33,FALSE,FALSE
